Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
MTLR,Изменение,2315,-7891,-9880,326,-15130,2025-02-26
MTLR,Количество лиц,562,523,9,13,1107,2025-02-26
POSI,Открытые позиции,105248,80513,2157,26892,214810,2025-02-26
POSI,Изменение,-5718,-6871,82,1235,-11272,2025-02-26
POSI,Количество лиц,1281,345,5,21,1652,2025-02-26
ASTR,Открытые позиции,80618,15222,0,65396,161236,2025-02-26
ASTR,Изменение,8284,-670,-50,8904,16468,2025-02-26
ASTR,Количество лиц,544,111,0,12,667,2025-02-26
SOFL,Открытые позиции,31538,7315,2,24225,63080,2025-02-26
SOFL,Изменение,3100,2620,-197,283,5806,2025-02-26
SOFL,Количество лиц,246,62,1,15,324,2025-02-26
ALRS,Открытые позиции,22308,7401,80215,95122,205046,2025-02-26
ALRS,Изменение,-2058,-375,540,-1143,-3036,2025-02-26
ALRS,Количество лиц,586,242,7,21,856,2025-02-26
NLMK,Открытые позиции,33270,4995,2299,30574,71138,2025-02-26
NLMK,Изменение,536,139,77,474,1226,2025-02-26
NLMK,Количество лиц,583,258,8,25,874,2025-02-26
AFLT,Открытые позиции,30704,20159,3711,14256,68830,2025-02-26
AFLT,Изменение,-941,-510,112,-319,-1658,2025-02-26
AFLT,Количество лиц,747,422,5,27,1201,2025-02-26
BANE,Открытые позиции,6048,12321,6355,82,24806,2025-02-26
BANE,Изменение,9,162,152,-1,322,2025-02-26
BANE,Количество лиц,170,126,7,1,304,2025-02-26
RUAL,Открытые позиции,37890,9972,702,28620,77184,2025-02-26
RUAL,Изменение,23633,1859,-26,21748,47214,2025-02-26
RUAL,Количество лиц,552,201,1,27,781,2025-02-26
LEAS,Открытые позиции,32056,8877,1,23180,64114,2025-02-26
LEAS,Изменение,61,-174,0,235,122,2025-02-26
LEAS,Количество лиц,226,90,1,14,331,2025-02-26
AFKS,Открытые позиции,12562,8574,1529,5517,28182,2025-02-26
AFKS,Изменение,1072,-1008,5,2085,2154,2025-02-26
AFKS,Количество лиц,430,298,4,37,769,2025-02-26
RTKM,Открытые позиции,8602,6222,48371,50751,113946,2025-02-26
RTKM,Изменение,-405,-448,-3,40,-816,2025-02-26
RTKM,Количество лиц,323,183,3,21,530,2025-02-26
SFIN,Открытые позиции,23060,6247,410,17223,46940,2025-02-26
SFIN,Изменение,1773,-23,0,1796,3546,2025-02-26
SFIN,Количество лиц,259,70,1,12,342,2025-02-26
MOEX,Открытые позиции,15468,3272,510,12706,31956,2025-02-26
MOEX,Изменение,402,68,23,357,850,2025-02-26
MOEX,Количество лиц,813,200,4,29,1046,2025-02-26
SBERP,Открытые позиции,5744,1984,726,4486,12940,2025-02-26
SBERP,Изменение,157,34,20,143,354,2025-02-26
SBERP,Количество лиц,353,124,4,19,500,2025-02-26
ROSN,Открытые позиции,5723,3125,8922,11520,29290,2025-02-26
ROSN,Изменение,437,259,104,282,1082,2025-02-26
ROSN,Количество лиц,633,320,13,31,997,2025-02-26
T,Открытые позиции,19768,3147,400,17021,40336,2025-02-26
T,Изменение,292,-749,22,1063,628,2025-02-26
T,Количество лиц,774,213,4,16,1007,2025-02-26
FESH,Открытые позиции,6922,5420,0,1502,13844,2025-02-26
FESH,Изменение,-282,115,0,-397,-564,2025-02-26
FESH,Количество лиц,165,113,0,10,288,2025-02-26
PHOR,Открытые позиции,43801,6096,903,38608,89408,2025-02-26
PHOR,Изменение,310,-1198,43,1551,706,2025-02-26
PHOR,Количество лиц,295,212,3,25,535,2025-02-26
SVCB,Открытые позиции,78199,7745,976,71430,158350,2025-02-26
SVCB,Изменение,3360,230,141,3271,7002,2025-02-26
SVCB,Количество лиц,689,118,2,16,825,2025-02-26
CBOM,Открытые позиции,705,5359,6568,1914,14546,2025-02-26
CBOM,Изменение,-144,-44,204,104,120,2025-02-26
CBOM,Количество лиц,64,184,2,11,261,2025-02-26
LKOH,Открытые позиции,5629,4115,4827,6341,20912,2025-02-26
LKOH,Изменение,427,-432,2,861,858,2025-02-26
LKOH,Количество лиц,700,346,16,23,1085,2025-02-26
KMAZ,Открытые позиции,12995,2643,0,10352,25990,2025-02-26
KMAZ,Изменение,2172,407,0,1765,4344,2025-02-26
KMAZ,Количество лиц,178,56,0,12,246,2025-02-26
SNGS,Открытые позиции,10964,2416,3846,12394,29620,2025-02-26
SNGS,Изменение,42,63,1585,1564,3254,2025-02-26
SNGS,Количество лиц,371,127,10,37,545,2025-02-26
HYDR,Открытые позиции,10298,2708,120,7710,20836,2025-02-26
HYDR,Изменение,-512,-654,-65,77,-1154,2025-02-26
HYDR,Количество лиц,245,107,2,17,371,2025-02-26
NVTK,Открытые позиции,4150,2774,1576,2952,11452,2025-02-26
NVTK,Изменение,-235,-40,251,56,32,2025-02-26
NVTK,Количество лиц,617,267,9,13,906,2025-02-26
FEES,Открытые позиции,4878,646,177,4409,10110,2025-02-26
FEES,Изменение,482,-16,-58,440,848,2025-02-26
FEES,Количество лиц,213,53,2,10,278,2025-02-26
MAGN,Открытые позиции,2698,1748,326,1276,6048,2025-02-26
MAGN,Изменение,316,-37,91,444,814,2025-02-26
MAGN,Количество лиц,361,94,5,20,480,2025-02-26
BSPB,Открытые позиции,18468,7028,136,11576,37208,2025-02-26
BSPB,Изменение,1108,-264,135,1507,2486,2025-02-26
BSPB,Количество лиц,384,156,2,17,559,2025-02-26
TATN,Открытые позиции,909,3502,2825,232,7468,2025-02-26
TATN,Изменение,-35,326,235,-126,400,2025-02-26
TATN,Количество лиц,147,137,7,8,299,2025-02-26
FLOT,Открытые позиции,6451,3010,552,3993,14006,2025-02-26
FLOT,Изменение,-477,53,-42,-572,-1038,2025-02-26
FLOT,Количество лиц,326,139,2,14,481,2025-02-26
MTSS,Открытые позиции,3272,3727,1168,713,8880,2025-02-26
MTSS,Изменение,-14,-645,-227,404,-482,2025-02-26
MTSS,Количество лиц,222,209,6,17,454,2025-02-26
TATNP,Открытые позиции,1682,755,1103,2030,5570,2025-02-26
TATNP,Изменение,101,-13,99,213,400,2025-02-26
TATNP,Количество лиц,117,51,4,10,182,2025-02-26
CHMF,Открытые позиции,666,1652,1039,53,3410,2025-02-26
CHMF,Изменение,167,-42,-171,38,-8,2025-02-26
CHMF,Количество лиц,153,99,9,9,270,2025-02-26
RASP,Открытые позиции,5790,8350,2814,254,17208,2025-02-26
RASP,Изменение,-1160,-1815,-452,203,-3224,2025-02-26
RASP,Количество лиц,177,161,5,5,348,2025-02-26
IRAO,Открытые позиции,3624,815,883,3692,9014,2025-02-26
IRAO,Изменение,228,46,27,209,510,2025-02-26
IRAO,Количество лиц,318,45,3,17,383,2025-02-26
SNGSP,Открытые позиции,3008,732,159,2435,6334,2025-02-26
SNGSP,Изменение,127,-31,20,178,294,2025-02-26
SNGSP,Количество лиц,331,70,5,23,429,2025-02-26
PLZL,Открытые позиции,961,1881,2531,1611,6984,2025-02-26
PLZL,Изменение,-5,51,10,-46,10,2025-02-26
PLZL,Количество лиц,197,290,7,18,512,2025-02-26
SPBE,Открытые позиции,6785,5278,599,2106,14768,2025-02-26
SPBE,Изменение,861,1730,565,-304,2852,2025-02-26
SPBE,Количество лиц,177,128,6,8,319,2025-02-26
