Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,422689,228182,46638,241145,938654,2025-02-06
IMOEXF,Изменение,-5781,751,9769,3237,7976,2025-02-06
IMOEXF,Количество лиц,5281,2424,29,16,7750,2025-02-06
SBRF-3.25,Открытые позиции,152423,97183,187070,242310,678986,2025-02-06
SBRF-3.25,Изменение,12685,-3858,-8905,7638,7560,2025-02-06
SBRF-3.25,Количество лиц,4168,2456,58,85,6767,2025-02-06
GAZR-3.25,Открытые позиции,159523,73245,179019,265297,677084,2025-02-06
GAZR-3.25,Изменение,-604,-3322,-1115,1603,-3438,2025-02-06
GAZR-3.25,Количество лиц,2926,1755,37,69,4787,2025-02-06
SMLT-3.25,Открытые позиции,288877,164680,6484,130681,590722,2025-02-06
SMLT-3.25,Изменение,20445,-30989,717,52151,42324,2025-02-06
SMLT-3.25,Количество лиц,1022,980,3,54,2059,2025-02-06
GMKN-3.25,Открытые позиции,373399,86739,88109,374769,923016,2025-02-06
GMKN-3.25,Изменение,19464,-869,710,21043,40348,2025-02-06
GMKN-3.25,Количество лиц,1224,647,8,56,1935,2025-02-06
YDEX-3.25,Открытые позиции,173199,32034,12896,154061,372190,2025-02-06
YDEX-3.25,Изменение,-5059,-121,724,-4214,-8670,2025-02-06
YDEX-3.25,Количество лиц,1364,386,7,45,1802,2025-02-06
MGNT-3.25,Открытые позиции,66443,70016,161076,157503,455038,2025-02-06
MGNT-3.25,Изменение,-736,946,-1371,-3053,-4214,2025-02-06
MGNT-3.25,Количество лиц,1108,503,9,47,1667,2025-02-06
ISKJ-3.25,Открытые позиции,12320,5434,0,6886,24640,2025-02-06
ISKJ-3.25,Изменение,337,-2,0,339,674,2025-02-06
ISKJ-3.25,Количество лиц,94,35,0,10,139,2025-02-06
VTBR-3.25,Открытые позиции,97731,26013,65592,137310,326646,2025-02-06
VTBR-3.25,Изменение,2435,-2781,-2080,3136,710,2025-02-06
VTBR-3.25,Количество лиц,1411,670,6,40,2127,2025-02-06
SGZH-3.25,Открытые позиции,135448,104131,0,31317,270896,2025-02-06
SGZH-3.25,Изменение,6116,-241,0,6357,12232,2025-02-06
