Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
VKCO,Изменение,-2365,-2651,13,299,-4704,2025-03-07
VKCO,Количество лиц,927,255,6,21,1209,2025-03-07
BABA,Открытые позиции,10674,15621,9350,4403,40048,2025-03-07
BABA,Изменение,-11643,6060,9140,-8563,-5006,2025-03-07
BABA,Количество лиц,406,369,4,2,781,2025-03-07
BIDU,Открытые позиции,34424,3558,1,30867,68850,2025-03-07
BIDU,Изменение,-2465,72,1,-2536,-4928,2025-03-07
BIDU,Количество лиц,330,54,1,4,389,2025-03-07
SIBN,Открытые позиции,40435,4520,108,36023,81086,2025-03-07
SIBN,Изменение,981,-240,11,1232,1984,2025-03-07
SIBN,Количество лиц,813,124,1,21,959,2025-03-07
RNFT,Открытые позиции,40852,22773,100,18179,81904,2025-03-07
RNFT,Изменение,1656,303,31,1384,3374,2025-03-07
RNFT,Количество лиц,310,231,1,15,557,2025-03-07
MVID,Открытые позиции,19251,21448,2689,492,43880,2025-03-07
MVID,Изменение,-2669,33,1917,-785,-1504,2025-03-07
MVID,Количество лиц,175,158,8,3,344,2025-03-07
PIKK,Открытые позиции,13185,38412,26057,830,78484,2025-03-07
PIKK,Изменение,252,1343,1793,702,4090,2025-03-07
PIKK,Количество лиц,359,526,10,8,903,2025-03-07
BELU,Открытые позиции,33902,11013,0,22889,67804,2025-03-07
BELU,Изменение,4770,269,0,4501,9540,2025-03-07
BELU,Количество лиц,225,69,0,9,303,2025-03-07
MTLR,Открытые позиции,11029,21794,12938,2173,47934,2025-03-07
MTLR,Изменение,369,-422,-779,12,-820,2025-03-07
MTLR,Количество лиц,500,445,9,4,958,2025-03-07
POSI,Открытые позиции,99700,84589,4423,19534,208246,2025-03-07
POSI,Изменение,335,3204,478,-2391,1626,2025-03-07
POSI,Количество лиц,1215,268,6,9,1498,2025-03-07
ASTR,Открытые позиции,90893,12006,4,78891,181794,2025-03-07
ASTR,Изменение,5337,-824,4,6165,10682,2025-03-07
ASTR,Количество лиц,581,101,1,16,699,2025-03-07
SOFL,Открытые позиции,32031,5994,200,26237,64462,2025-03-07
SOFL,Изменение,-473,-819,0,346,-946,2025-03-07
SOFL,Количество лиц,227,60,1,13,301,2025-03-07
ALRS,Открытые позиции,22762,13172,79447,89037,204418,2025-03-07
ALRS,Изменение,928,-141,-1377,-308,-898,2025-03-07
ALRS,Количество лиц,554,272,4,19,849,2025-03-07
NLMK,Открытые позиции,32969,4825,2273,30417,70484,2025-03-07
NLMK,Изменение,193,122,-75,-4,236,2025-03-07
NLMK,Количество лиц,512,251,6,33,802,2025-03-07
AFLT,Открытые позиции,34970,17396,962,18536,71864,2025-03-07
AFLT,Изменение,505,-1261,-456,1310,98,2025-03-07
AFLT,Количество лиц,773,399,4,24,1200,2025-03-07
BANE,Открытые позиции,5749,10309,4913,353,21324,2025-03-07
BANE,Изменение,37,-210,-401,-154,-728,2025-03-07
BANE,Количество лиц,149,113,8,3,273,2025-03-07
RUAL,Открытые позиции,37955,5481,1717,34191,79344,2025-03-07
RUAL,Изменение,99,-922,-618,403,-1038,2025-03-07
RUAL,Количество лиц,606,161,5,19,791,2025-03-07
LEAS,Открытые позиции,30623,11326,420,19717,62086,2025-03-07
LEAS,Изменение,-107,-647,-2165,-1625,-4544,2025-03-07
LEAS,Количество лиц,216,108,1,12,337,2025-03-07
AFKS,Открытые позиции,9185,9263,2153,2075,22676,2025-03-07
AFKS,Изменение,-143,-110,-145,-178,-576,2025-03-07
AFKS,Количество лиц,373,281,9,10,673,2025-03-07
RTKM,Открытые позиции,11088,4808,48159,54439,118494,2025-03-07
RTKM,Изменение,-558,421,0,-979,-1116,2025-03-07
RTKM,Количество лиц,322,137,3,18,480,2025-03-07
SFIN,Открытые позиции,21071,4830,53,16294,42248,2025-03-07
SFIN,Изменение,-579,34,32,-581,-1094,2025-03-07
SFIN,Количество лиц,244,64,1,11,320,2025-03-07
MOEX,Открытые позиции,19381,4386,153,15148,39068,2025-03-07
MOEX,Изменение,597,96,-187,314,820,2025-03-07
MOEX,Количество лиц,958,275,3,35,1271,2025-03-07
SBERP,Открытые позиции,5623,2022,1371,4972,13988,2025-03-07
SBERP,Изменение,-210,-19,-154,-345,-728,2025-03-07
SBERP,Количество лиц,366,115,5,23,509,2025-03-07
ROSN,Открытые позиции,7216,2500,9057,13773,32546,2025-03-07
ROSN,Изменение,509,218,-162,129,694,2025-03-07
ROSN,Количество лиц,680,295,13,32,1020,2025-03-07
T,Открытые позиции,18854,2711,453,16596,38614,2025-03-07
T,Изменение,-391,39,19,-411,-744,2025-03-07
T,Количество лиц,723,169,2,21,915,2025-03-07
FESH,Открытые позиции,6992,4236,29,2785,14042,2025-03-07
FESH,Изменение,77,-16,29,122,212,2025-03-07
FESH,Количество лиц,147,104,1,11,263,2025-03-07
PHOR,Открытые позиции,44401,4683,632,40350,90066,2025-03-07
PHOR,Изменение,32,-288,-287,33,-510,2025-03-07
PHOR,Количество лиц,289,160,2,25,476,2025-03-07
SVCB,Открытые позиции,96212,10725,32,85519,192488,2025-03-07
SVCB,Изменение,2333,-198,-13,2518,4640,2025-03-07
SVCB,Количество лиц,601,125,1,19,746,2025-03-07
CBOM,Открытые позиции,619,5068,6212,1763,13662,2025-03-07
CBOM,Изменение,-117,-400,52,335,-130,2025-03-07
CBOM,Количество лиц,68,165,2,11,246,2025-03-07
LKOH,Открытые позиции,7161,3277,1890,5774,18102,2025-03-07
LKOH,Изменение,698,-242,-591,349,214,2025-03-07
LKOH,Количество лиц,801,329,20,15,1165,2025-03-07
KMAZ,Открытые позиции,12271,2220,53,10104,24648,2025-03-07
KMAZ,Изменение,225,101,53,177,556,2025-03-07
KMAZ,Количество лиц,211,52,1,14,278,2025-03-07
SNGS,Открытые позиции,12124,1996,715,10843,25678,2025-03-07
SNGS,Изменение,62,-134,209,405,542,2025-03-07
SNGS,Количество лиц,375,104,7,30,516,2025-03-07
HYDR,Открытые позиции,10033,2035,237,8235,20540,2025-03-07
HYDR,Изменение,147,634,-22,-509,250,2025-03-07
HYDR,Количество лиц,242,84,3,12,341,2025-03-07
NVTK,Открытые позиции,4343,2502,1933,3774,12552,2025-03-07
NVTK,Изменение,8,-223,-3,228,10,2025-03-07
NVTK,Количество лиц,651,230,10,11,902,2025-03-07
FEES,Открытые позиции,4437,867,832,4402,10538,2025-03-07
FEES,Изменение,204,-12,-69,147,270,2025-03-07
FEES,Количество лиц,208,57,3,8,276,2025-03-07
MAGN,Открытые позиции,2613,1838,500,1275,6226,2025-03-07
MAGN,Изменение,77,17,22,82,198,2025-03-07
MAGN,Количество лиц,346,102,4,9,461,2025-03-07
BSPB,Открытые позиции,20243,7646,0,12597,40486,2025-03-07
BSPB,Изменение,-657,347,0,-1004,-1314,2025-03-07
BSPB,Количество лиц,342,170,0,16,528,2025-03-07
TATN,Открытые позиции,798,2292,2244,750,6084,2025-03-07
TATN,Изменение,-78,-170,-249,-157,-654,2025-03-07
TATN,Количество лиц,142,126,6,15,289,2025-03-07
FLOT,Открытые позиции,10692,3840,679,7531,22742,2025-03-07
FLOT,Изменение,2138,-135,69,2342,4414,2025-03-07
FLOT,Количество лиц,359,138,3,20,520,2025-03-07
MTSS,Открытые позиции,2809,3696,1438,551,8494,2025-03-07
MTSS,Изменение,30,-495,-223,302,-386,2025-03-07
MTSS,Количество лиц,206,195,6,13,420,2025-03-07
TATNP,Открытые позиции,3152,769,1486,3869,9276,2025-03-07
TATNP,Изменение,163,7,-105,51,116,2025-03-07
TATNP,Количество лиц,134,57,3,8,202,2025-03-07
CHMF,Открытые позиции,878,1575,793,96,3342,2025-03-07
CHMF,Изменение,78,12,-5,61,146,2025-03-07
CHMF,Количество лиц,141,86,6,9,242,2025-03-07
RASP,Открытые позиции,14105,7034,552,7623,29314,2025-03-07
RASP,Изменение,460,-355,0,815,920,2025-03-07
RASP,Количество лиц,177,135,2,22,336,2025-03-07
IRAO,Открытые позиции,3927,1098,875,3704,9604,2025-03-07
IRAO,Изменение,231,6,-65,160,332,2025-03-07
IRAO,Количество лиц,354,57,4,11,426,2025-03-07
SNGSP,Открытые позиции,4570,627,47,3990,9234,2025-03-07
SNGSP,Изменение,232,-27,-122,137,220,2025-03-07
SNGSP,Количество лиц,422,71,4,27,524,2025-03-07
PLZL,Открытые позиции,1355,1968,2467,1854,7644,2025-03-07
PLZL,Изменение,294,-113,-61,346,466,2025-03-07
PLZL,Количество лиц,218,297,6,22,543,2025-03-07
SPBE,Открытые позиции,21538,13562,66,8042,43208,2025-03-07
SPBE,Изменение,-45,-1513,-210,1258,-510,2025-03-07
SPBE,Количество лиц,449,200,1,13,663,2025-03-07
