Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
BANE,Открытые позиции,5586,10419,4954,121,21080,2025-02-19
BANE,Изменение,405,463,74,16,958,2025-02-19
BANE,Количество лиц,157,115,5,2,279,2025-02-19
RUAL,Открытые позиции,9406,6467,1022,3961,20856,2025-02-19
RUAL,Изменение,-85,1889,559,-1415,948,2025-02-19
RUAL,Количество лиц,297,149,3,12,461,2025-02-19
LEAS,Открытые позиции,30285,7208,1464,24541,63498,2025-02-19
LEAS,Изменение,737,-4,1463,2204,4400,2025-02-19
LEAS,Количество лиц,207,84,2,13,306,2025-02-19
AFKS,Открытые позиции,10880,13389,3024,515,27808,2025-02-19
AFKS,Изменение,-388,934,905,-417,1034,2025-02-19
AFKS,Количество лиц,390,306,8,7,711,2025-02-19
RTKM,Открытые позиции,10831,6073,48435,53193,118532,2025-02-19
RTKM,Изменение,1348,20,11,1339,2718,2025-02-19
RTKM,Количество лиц,353,138,4,16,511,2025-02-19
SFIN,Открытые позиции,16938,5394,136,11680,34148,2025-02-19
SFIN,Изменение,-2317,310,0,-2627,-4634,2025-02-19
SFIN,Количество лиц,221,59,1,7,288,2025-02-19
MOEX,Открытые позиции,14346,5002,528,9872,29748,2025-02-19
MOEX,Изменение,-2065,185,-7,-2257,-4144,2025-02-19
MOEX,Количество лиц,901,227,4,23,1155,2025-02-19
SBERP,Открытые позиции,5897,1827,100,4170,11994,2025-02-19
SBERP,Изменение,-1620,-138,-21,-1503,-3282,2025-02-19
SBERP,Количество лиц,348,133,3,23,507,2025-02-19
ROSN,Открытые позиции,5809,3091,8514,11232,28646,2025-02-19
ROSN,Изменение,-524,118,-856,-1498,-2760,2025-02-19
ROSN,Количество лиц,563,327,12,28,930,2025-02-19
T,Открытые позиции,19949,4284,378,16043,40654,2025-02-19
T,Изменение,436,-430,-4,862,864,2025-02-19
T,Количество лиц,744,249,2,22,1017,2025-02-19
FESH,Открытые позиции,7625,5117,0,2508,15250,2025-02-19
FESH,Изменение,355,-486,0,841,710,2025-02-19
FESH,Количество лиц,155,100,0,10,265,2025-02-19
PHOR,Открытые позиции,42915,11171,603,32347,87036,2025-02-19
PHOR,Изменение,-399,1716,-110,-2225,-1018,2025-02-19
PHOR,Количество лиц,288,279,6,16,589,2025-02-19
SVCB,Открытые позиции,71753,7788,936,64901,145378,2025-02-19
SVCB,Изменение,896,-2268,236,3400,2264,2025-02-19
SVCB,Количество лиц,736,109,2,16,863,2025-02-19
CBOM,Открытые позиции,907,6115,6333,1125,14480,2025-02-19
CBOM,Изменение,1,-356,-51,306,-100,2025-02-19
CBOM,Количество лиц,56,167,2,9,234,2025-02-19
LKOH,Открытые позиции,5363,4720,4524,5167,19774,2025-02-19
LKOH,Изменение,-525,70,-36,-631,-1122,2025-02-19
LKOH,Количество лиц,607,376,13,22,1018,2025-02-19
KMAZ,Открытые позиции,10092,1869,15,8238,20214,2025-02-19
KMAZ,Изменение,391,-471,15,877,812,2025-02-19
KMAZ,Количество лиц,139,54,1,10,204,2025-02-19
SNGS,Открытые позиции,11491,2471,2236,11256,27454,2025-02-19
SNGS,Изменение,-133,255,13,-375,-240,2025-02-19
SNGS,Количество лиц,357,129,8,30,524,2025-02-19
HYDR,Открытые позиции,10274,3948,281,6607,21110,2025-02-19
HYDR,Изменение,136,-98,172,406,616,2025-02-19
HYDR,Количество лиц,225,118,5,15,363,2025-02-19
NVTK,Открытые позиции,4274,2778,965,2461,10478,2025-02-19
NVTK,Изменение,-531,-60,67,-404,-928,2025-02-19
NVTK,Количество лиц,473,266,8,13,760,2025-02-19
FEES,Открытые позиции,4613,751,428,4290,10082,2025-02-19
FEES,Изменение,376,178,39,237,830,2025-02-19
FEES,Количество лиц,212,63,3,9,287,2025-02-19
MAGN,Открытые позиции,2720,1559,342,1503,6124,2025-02-19
MAGN,Изменение,696,64,-603,29,186,2025-02-19
MAGN,Количество лиц,266,90,5,14,375,2025-02-19
BSPB,Открытые позиции,15621,7455,58,8224,31358,2025-02-19
BSPB,Изменение,-1004,-67,2,-935,-2004,2025-02-19
BSPB,Количество лиц,333,177,2,14,526,2025-02-19
TATN,Открытые позиции,801,2936,2216,81,6034,2025-02-19
TATN,Изменение,-6,67,107,34,202,2025-02-19
TATN,Количество лиц,119,134,10,7,270,2025-02-19
FLOT,Открытые позиции,6461,2300,572,4733,14066,2025-02-19
FLOT,Изменение,152,-714,-169,697,-34,2025-02-19
FLOT,Количество лиц,291,151,2,14,458,2025-02-19
MTSS,Открытые позиции,3395,4575,1569,389,9928,2025-02-19
MTSS,Изменение,53,452,145,-254,396,2025-02-19
MTSS,Количество лиц,221,237,7,9,474,2025-02-19
TATNP,Открытые позиции,1547,845,663,1365,4420,2025-02-19
TATNP,Изменение,-91,-47,21,-23,-140,2025-02-19
TATNP,Количество лиц,101,56,3,6,166,2025-02-19
CHMF,Открытые позиции,577,1600,1042,19,3238,2025-02-19
CHMF,Изменение,72,44,-19,9,106,2025-02-19
CHMF,Количество лиц,153,94,9,7,263,2025-02-19
RASP,Открытые позиции,9953,22041,12118,30,44142,2025-02-19
RASP,Изменение,6988,17704,10145,-571,34266,2025-02-19
RASP,Количество лиц,175,131,9,1,316,2025-02-19
IRAO,Открытые позиции,2521,792,823,2552,6688,2025-02-19
IRAO,Изменение,-95,-41,5,-49,-180,2025-02-19
IRAO,Количество лиц,250,49,4,11,314,2025-02-19
SNGSP,Открытые позиции,3197,1485,104,1816,6602,2025-02-19
SNGSP,Изменение,-66,14,-13,-93,-158,2025-02-19
SNGSP,Количество лиц,323,69,5,18,415,2025-02-19
PLZL,Открытые позиции,853,1984,2593,1462,6892,2025-02-19
PLZL,Изменение,207,-9,-69,147,276,2025-02-19
PLZL,Количество лиц,210,300,8,24,542,2025-02-19
SPBE,Открытые позиции,5492,3008,34,2518,11052,2025-02-19
SPBE,Изменение,1315,-444,-230,1529,2170,2025-02-19
SPBE,Количество лиц,157,111,1,7,276,2025-02-19
