Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
NLMK,Открытые позиции,33185,4179,2230,31236,70830,2025-02-18
NLMK,Изменение,185,-138,119,442,608,2025-02-18
NLMK,Количество лиц,520,235,5,20,780,2025-02-18
AFLT,Открытые позиции,27689,21787,2697,8599,60772,2025-02-18
AFLT,Изменение,4568,1283,-169,3116,8798,2025-02-18
AFLT,Количество лиц,686,429,6,24,1145,2025-02-18
BANE,Открытые позиции,5181,9956,4880,105,20122,2025-02-18
BANE,Изменение,-33,-158,-290,-165,-646,2025-02-18
BANE,Количество лиц,150,111,4,3,268,2025-02-18
RUAL,Открытые позиции,9491,4578,463,5376,19908,2025-02-18
RUAL,Изменение,-2143,-260,40,-1843,-4206,2025-02-18
RUAL,Количество лиц,298,131,2,17,448,2025-02-18
LEAS,Открытые позиции,29548,7212,1,22337,59098,2025-02-18
LEAS,Изменение,4116,-2627,-1285,5458,5662,2025-02-18
LEAS,Количество лиц,200,97,1,12,310,2025-02-18
AFKS,Открытые позиции,11268,12455,2119,932,26774,2025-02-18
AFKS,Изменение,638,338,-1032,-732,-788,2025-02-18
AFKS,Количество лиц,400,309,7,13,729,2025-02-18
RTKM,Открытые позиции,9483,6053,48424,51854,115814,2025-02-18
RTKM,Изменение,1032,-148,26,1206,2116,2025-02-18
RTKM,Количество лиц,331,139,3,22,495,2025-02-18
SFIN,Открытые позиции,19255,5084,136,14307,38782,2025-02-18
SFIN,Изменение,287,17,0,270,574,2025-02-18
SFIN,Количество лиц,226,58,1,8,293,2025-02-18
MOEX,Открытые позиции,16411,4817,535,12129,33892,2025-02-18
MOEX,Изменение,4882,-614,86,5582,9936,2025-02-18
MOEX,Количество лиц,1072,200,4,41,1317,2025-02-18
SBERP,Открытые позиции,7517,1965,121,5673,15276,2025-02-18
SBERP,Изменение,1349,303,-77,969,2544,2025-02-18
SBERP,Количество лиц,384,118,3,26,531,2025-02-18
ROSN,Открытые позиции,6333,2973,9370,12730,31406,2025-02-18
ROSN,Изменение,472,300,-44,128,856,2025-02-18
ROSN,Количество лиц,604,311,12,35,962,2025-02-18
T,Открытые позиции,19513,4714,382,15181,39790,2025-02-18
T,Изменение,727,39,4,692,1462,2025-02-18
T,Количество лиц,747,245,3,28,1023,2025-02-18
FESH,Открытые позиции,7270,5603,0,1667,14540,2025-02-18
FESH,Изменение,-954,-477,0,-477,-1908,2025-02-18
FESH,Количество лиц,163,108,0,11,282,2025-02-18
PHOR,Открытые позиции,306,274,5,16,601,2025-02-18
PHOR,Изменение,43314,9455,713,34572,88054,2025-02-18
PHOR,Количество лиц,-224,4783,15,-1027,-2,2025-02-18
SVCB,Открытые позиции,70857,10056,700,61501,143114,2025-02-18
SVCB,Изменение,6171,155,0,6016,12342,2025-02-18
SVCB,Количество лиц,768,121,1,18,908,2025-02-18
CBOM,Открытые позиции,906,6471,6384,819,14580,2025-02-18
CBOM,Изменение,2,-125,-10,117,-16,2025-02-18
CBOM,Количество лиц,56,176,1,11,244,2025-02-18
LKOH,Открытые позиции,5888,4650,4560,5798,20896,2025-02-18
LKOH,Изменение,680,288,125,517,1610,2025-02-18
LKOH,Количество лиц,665,349,16,26,1056,2025-02-18
KMAZ,Открытые позиции,9701,2340,0,7361,19402,2025-02-18
KMAZ,Изменение,532,-435,-8,959,1048,2025-02-18
KMAZ,Количество лиц,136,55,0,12,203,2025-02-18
SNGS,Открытые позиции,11624,2216,2223,11631,27694,2025-02-18
SNGS,Изменение,53,-22,11,86,128,2025-02-18
SNGS,Количество лиц,366,126,7,34,533,2025-02-18
HYDR,Открытые позиции,10138,4046,109,6201,20494,2025-02-18
HYDR,Изменение,192,369,-93,-270,198,2025-02-18
HYDR,Количество лиц,221,121,3,15,360,2025-02-18
NVTK,Открытые позиции,4805,2838,898,2865,11406,2025-02-18
NVTK,Изменение,482,176,105,411,1174,2025-02-18
NVTK,Количество лиц,510,272,7,19,808,2025-02-18
FEES,Открытые позиции,4237,573,389,4053,9252,2025-02-18
FEES,Изменение,-21,88,-2,-111,-46,2025-02-18
FEES,Количество лиц,209,55,2,9,275,2025-02-18
MAGN,Открытые позиции,2024,1495,945,1474,5938,2025-02-18
MAGN,Изменение,-121,-272,-156,-5,-554,2025-02-18
MAGN,Количество лиц,268,79,5,9,361,2025-02-18
BSPB,Открытые позиции,16625,7522,56,9159,33362,2025-02-18
BSPB,Изменение,733,-237,-56,914,1354,2025-02-18
BSPB,Количество лиц,339,174,2,13,528,2025-02-18
TATN,Открытые позиции,807,2869,2109,47,5832,2025-02-18
TATN,Изменение,-38,289,261,-66,446,2025-02-18
TATN,Количество лиц,125,133,10,6,274,2025-02-18
FLOT,Открытые позиции,6309,3014,741,4036,14100,2025-02-18
FLOT,Изменение,652,606,-59,-13,1186,2025-02-18
FLOT,Количество лиц,291,149,3,14,457,2025-02-18
MTSS,Открытые позиции,3342,4123,1424,643,9532,2025-02-18
MTSS,Изменение,179,-280,-200,259,-42,2025-02-18
MTSS,Количество лиц,239,220,7,13,479,2025-02-18
TATNP,Открытые позиции,1638,892,642,1388,4560,2025-02-18
TATNP,Изменение,132,-220,-131,221,2,2025-02-18
TATNP,Количество лиц,106,57,3,7,173,2025-02-18
CHMF,Открытые позиции,505,1556,1061,10,3132,2025-02-18
CHMF,Изменение,-40,-3,38,1,-4,2025-02-18
CHMF,Количество лиц,153,90,9,6,258,2025-02-18
RASP,Открытые позиции,2965,4337,1973,601,9876,2025-02-18
RASP,Изменение,-582,75,637,-20,110,2025-02-18
RASP,Количество лиц,111,84,4,3,202,2025-02-18
IRAO,Открытые позиции,2616,833,818,2601,6868,2025-02-18
IRAO,Изменение,-136,59,-4,-199,-280,2025-02-18
IRAO,Количество лиц,260,47,3,13,323,2025-02-18
SNGSP,Открытые позиции,3263,1471,117,1909,6760,2025-02-18
SNGSP,Изменение,13,-158,13,184,52,2025-02-18
SNGSP,Количество лиц,331,73,6,15,425,2025-02-18
PLZL,Открытые позиции,646,1993,2662,1315,6616,2025-02-18
PLZL,Изменение,57,-162,-91,128,-68,2025-02-18
PLZL,Количество лиц,169,303,11,19,502,2025-02-18
SPBE,Открытые позиции,4177,3452,264,989,8882,2025-02-18
SPBE,Изменение,1072,932,263,403,2670,2025-02-18
SPBE,Количество лиц,139,81,2,4,226,2025-02-18
