Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,501196,204138,56837,353895,1116066,2025-02-27
IMOEXF,Изменение,10826,-14993,-7421,18398,6810,2025-02-27
IMOEXF,Количество лиц,6410,2302,25,23,8760,2025-02-27
SBER,Открытые позиции,145716,82645,269460,332531,830352,2025-02-27
SBER,Изменение,-21173,15192,36659,294,30972,2025-02-27
SBER,Количество лиц,4514,2338,73,47,6972,2025-02-27
GAZP,Открытые позиции,212600,75551,189150,326199,803500,2025-02-27
GAZP,Изменение,-2823,-2622,-17322,-17523,-40290,2025-02-27
GAZP,Количество лиц,2847,2075,45,53,5020,2025-02-27
SMLT,Открытые позиции,307008,174073,0,132935,614016,2025-02-27
SMLT,Изменение,-11512,9921,-270,-21703,-23564,2025-02-27
SMLT,Количество лиц,1085,691,0,33,1809,2025-02-27
GMKN,Открытые позиции,378364,89449,105366,394281,967460,2025-02-27
GMKN,Изменение,51720,-8282,2556,62558,108552,2025-02-27
GMKN,Количество лиц,1553,595,13,54,2215,2025-02-27
YDEX,Открытые позиции,157749,29852,18037,145934,351572,2025-02-27
YDEX,Изменение,-6198,-5014,934,-250,-10528,2025-02-27
YDEX,Количество лиц,1498,357,9,43,1907,2025-02-27
MGNT,Открытые позиции,54910,66333,145305,133882,400430,2025-02-27
MGNT,Изменение,-8147,1103,-185,-9435,-16664,2025-02-27
MGNT,Количество лиц,977,386,6,35,1404,2025-02-27
ABIO,Открытые позиции,13266,3684,86,9668,26704,2025-02-27
ABIO,Изменение,-812,-1515,86,789,-1452,2025-02-27
ABIO,Количество лиц,88,41,1,9,139,2025-02-27
VTBR,Открытые позиции,218290,22802,42779,238267,522138,2025-02-27
VTBR,Изменение,-9896,-3079,-690,-7507,-21172,2025-02-27
VTBR,Количество лиц,2894,802,14,40,3750,2025-02-27
SGZH,Открытые позиции,108021,144299,36743,465,289528,2025-02-27
SGZH,Изменение,-23132,-2569,20291,-272,-5682,2025-02-27
SGZH,Количество лиц,863,756,18,5,1642,2025-02-27
TRNFP,Открытые позиции,139556,32276,3250,110530,285612,2025-02-27
TRNFP,Изменение,-9912,4816,817,-13911,-18190,2025-02-27
TRNFP,Количество лиц,762,237,4,14,1017,2025-02-27
WUSH,Открытые позиции,59613,21874,349,38088,119924,2025-02-27
WUSH,Изменение,1069,-4628,-170,5527,1798,2025-02-27
WUSH,Количество лиц,564,192,3,33,792,2025-02-27
VKCO,Открытые позиции,73125,14354,3976,62747,154202,2025-02-27
VKCO,Изменение,-7774,-1545,978,-5251,-13592,2025-02-27
VKCO,Количество лиц,973,314,5,27,1319,2025-02-27
BABA,Открытые позиции,20035,11534,233,8734,40536,2025-02-27
BABA,Изменение,-5151,3989,0,-9140,-10302,2025-02-27
BABA,Количество лиц,469,312,1,4,786,2025-02-27
BIDU,Открытые позиции,37463,3035,0,34428,74926,2025-02-27
BIDU,Изменение,-508,-239,0,-269,-1016,2025-02-27
BIDU,Количество лиц,426,48,0,4,478,2025-02-27
SIBN,Открытые позиции,36547,6393,0,30154,73094,2025-02-27
SIBN,Изменение,3997,270,-13,3714,7968,2025-02-27
SIBN,Количество лиц,844,140,0,19,1003,2025-02-27
RNFT,Открытые позиции,46754,26614,103,20243,93714,2025-02-27
RNFT,Изменение,-2621,-2574,-2,-49,-5246,2025-02-27
RNFT,Количество лиц,348,245,2,27,622,2025-02-27
MVID,Открытые позиции,24026,24244,993,775,50038,2025-02-27
MVID,Изменение,839,1377,873,335,3424,2025-02-27
MVID,Количество лиц,196,183,3,5,387,2025-02-27
PIKK,Открытые позиции,11023,45143,34428,308,90902,2025-02-27
PIKK,Изменение,1081,-846,-1972,-45,-1782,2025-02-27
PIKK,Количество лиц,348,620,5,6,979,2025-02-27
BELU,Открытые позиции,35323,11422,0,23901,70646,2025-02-27
BELU,Изменение,-2215,-6,0,-2209,-4430,2025-02-27
BELU,Количество лиц,217,65,0,7,289,2025-02-27
MTLR,Открытые позиции,13805,23812,12308,2301,52226,2025-02-27
MTLR,Изменение,291,800,715,206,2012,2025-02-27
MTLR,Количество лиц,537,518,10,9,1074,2025-02-27
POSI,Открытые позиции,100418,85040,8268,23646,217372,2025-02-27
POSI,Изменение,-4830,4527,6111,-3246,2562,2025-02-27
POSI,Количество лиц,1244,309,9,9,1571,2025-02-27
ASTR,Открытые позиции,90603,15814,170,74959,181546,2025-02-27
ASTR,Изменение,9985,592,170,9563,20310,2025-02-27
ASTR,Количество лиц,554,107,1,13,675,2025-02-27
SOFL,Открытые позиции,31671,6605,130,25196,63602,2025-02-27
SOFL,Изменение,133,-710,128,971,522,2025-02-27
SOFL,Количество лиц,248,56,1,16,321,2025-02-27
ALRS,Открытые позиции,22514,7958,80211,94767,205450,2025-02-27
ALRS,Изменение,206,557,-4,-355,404,2025-02-27
ALRS,Количество лиц,554,248,6,20,828,2025-02-27
NLMK,Открытые позиции,32748,5130,2103,29721,69702,2025-02-27
NLMK,Изменение,-522,135,-196,-853,-1436,2025-02-27
NLMK,Количество лиц,535,257,8,18,818,2025-02-27
AFLT,Открытые позиции,26194,19768,4321,10747,61030,2025-02-27
AFLT,Изменение,-4510,-391,610,-3509,-7800,2025-02-27
AFLT,Количество лиц,690,397,7,15,1109,2025-02-27
BANE,Открытые позиции,5860,12014,6786,632,25292,2025-02-27
BANE,Изменение,-188,-307,431,550,486,2025-02-27
BANE,Количество лиц,160,125,9,4,298,2025-02-27
RUAL,Открытые позиции,32905,8518,775,25162,67360,2025-02-27
RUAL,Изменение,-4985,-1454,73,-3458,-9824,2025-02-27
RUAL,Количество лиц,563,194,5,18,780,2025-02-27
LEAS,Открытые позиции,32640,9503,2044,25181,69368,2025-02-27
LEAS,Изменение,584,626,2043,2001,5254,2025-02-27
LEAS,Количество лиц,228,88,2,14,332,2025-02-27
AFKS,Открытые позиции,12274,8058,1471,5687,27490,2025-02-27
AFKS,Изменение,-288,-516,-58,170,-692,2025-02-27
AFKS,Количество лиц,393,295,3,27,718,2025-02-27
RTKM,Открытые позиции,9554,6213,48353,51694,115814,2025-02-27
RTKM,Изменение,952,-9,-18,943,1868,2025-02-27
RTKM,Количество лиц,320,169,4,16,509,2025-02-27
SFIN,Открытые позиции,25200,6390,410,19220,51220,2025-02-27
SFIN,Изменение,2140,143,0,1997,4280,2025-02-27
SFIN,Количество лиц,255,77,1,16,349,2025-02-27
MOEX,Открытые позиции,13956,3480,386,10862,28684,2025-02-27
MOEX,Изменение,-1512,208,-124,-1844,-3272,2025-02-27
MOEX,Количество лиц,775,212,4,30,1021,2025-02-27
SBERP,Открытые позиции,5327,2861,1095,3561,12844,2025-02-27
SBERP,Изменение,-417,877,369,-925,-96,2025-02-27
SBERP,Количество лиц,316,173,4,14,507,2025-02-27
ROSN,Открытые позиции,5613,3041,8911,11483,29048,2025-02-27
ROSN,Изменение,-110,-84,-11,-37,-242,2025-02-27
ROSN,Количество лиц,585,318,15,24,942,2025-02-27
T,Открытые позиции,19246,3260,407,16393,39306,2025-02-27
T,Изменение,-522,113,7,-628,-1030,2025-02-27
T,Количество лиц,723,222,4,15,964,2025-02-27
FESH,Открытые позиции,7086,4204,0,2882,14172,2025-02-27
FESH,Изменение,164,-1216,0,1380,328,2025-02-27
FESH,Количество лиц,156,106,0,19,281,2025-02-27
PHOR,Открытые позиции,43739,6694,744,37789,88966,2025-02-27
PHOR,Изменение,-62,598,-159,-819,-442,2025-02-27
PHOR,Количество лиц,289,212,2,27,530,2025-02-27
SVCB,Открытые позиции,88656,8177,1020,81499,179352,2025-02-27
SVCB,Изменение,10457,432,44,10069,21002,2025-02-27
SVCB,Количество лиц,688,117,2,16,823,2025-02-27
CBOM,Открытые позиции,771,5612,6477,1636,14496,2025-02-27
CBOM,Изменение,66,253,-91,-278,-50,2025-02-27
CBOM,Количество лиц,59,186,1,14,260,2025-02-27
LKOH,Открытые позиции,5449,4804,5000,5645,20898,2025-02-27
LKOH,Изменение,-180,689,173,-696,-14,2025-02-27
LKOH,Количество лиц,596,389,17,19,1021,2025-02-27
KMAZ,Открытые позиции,11358,2146,30,9242,22776,2025-02-27
KMAZ,Изменение,-1637,-497,30,-1110,-3214,2025-02-27
KMAZ,Количество лиц,194,69,1,12,276,2025-02-27
SNGS,Открытые позиции,11634,2425,687,9896,24642,2025-02-27
SNGS,Изменение,670,9,-3159,-2498,-4978,2025-02-27
SNGS,Количество лиц,368,120,7,18,513,2025-02-27
HYDR,Открытые позиции,10135,2641,263,7757,20796,2025-02-27
HYDR,Изменение,-163,-67,143,47,-40,2025-02-27
HYDR,Количество лиц,232,101,3,13,349,2025-02-27
