Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,434614,206142,45323,273795,959874,2025-02-15
IMOEXF,Изменение,18536,198,12546,30884,62164,2025-02-15
IMOEXF,Количество лиц,5063,2710,28,19,7820,2025-02-15
SBRF,Открытые позиции,156654,79662,239875,316867,793058,2025-02-15
SBRF,Изменение,-1981,6007,8177,189,12392,2025-02-15
SBRF,Количество лиц,4465,2158,77,30,6730,2025-02-15
GAZR,Открытые позиции,153309,93059,186077,246327,678772,2025-02-15
GAZR,Изменение,21139,-3414,-10682,13871,20914,2025-02-15
GAZR,Количество лиц,2755,2179,36,83,5053,2025-02-15
SMLT,Открытые позиции,277085,162419,3259,117925,560688,2025-02-15
SMLT,Изменение,8933,4922,0,4011,17866,2025-02-15
SMLT,Количество лиц,1010,708,1,31,1750,2025-02-15
GMKN,Открытые позиции,381795,74265,69982,377512,903554,2025-02-15
GMKN,Изменение,34621,6903,2007,29725,73256,2025-02-15
GMKN,Количество лиц,1649,540,14,44,2247,2025-02-15
YDEX,Открытые позиции,171794,39742,15465,147517,374518,2025-02-15
YDEX,Изменение,-24682,7676,-304,-32662,-49972,2025-02-15
YDEX,Количество лиц,1206,397,8,32,1643,2025-02-15
MGNT,Открытые позиции,53829,67654,159142,145317,425942,2025-02-15
MGNT,Изменение,-44,-2823,292,3071,496,2025-02-15
MGNT,Количество лиц,1004,394,8,40,1446,2025-02-15
ISKJ,Открытые позиции,14827,5042,0,9785,29654,2025-02-15
ISKJ,Изменение,782,-335,0,1117,1564,2025-02-15
ISKJ,Количество лиц,75,27,0,11,113,2025-02-15
VTBR,Открытые позиции,141496,17088,52659,177067,388310,2025-02-15
VTBR,Изменение,30043,291,-20225,9527,19636,2025-02-15
VTBR,Количество лиц,2154,590,12,28,2784,2025-02-15
SGZH,Открытые позиции,131716,79973,180,51923,263792,2025-02-15
SGZH,Изменение,-7275,-7443,180,348,-14190,2025-02-15
SGZH,Количество лиц,704,341,2,24,1071,2025-02-15
TRNF,Открытые позиции,116710,18674,2289,100325,237998,2025-02-15
TRNF,Изменение,13609,-1261,-491,14379,26236,2025-02-15
TRNF,Количество лиц,751,193,4,14,962,2025-02-15
WUSH,Открытые позиции,52508,20094,1074,33488,107164,2025-02-15
WUSH,Изменение,4156,458,-184,3514,7944,2025-02-15
WUSH,Количество лиц,445,155,2,19,621,2025-02-15
VKCO,Открытые позиции,85999,14826,3995,75168,179988,2025-02-15
VKCO,Изменение,-2172,-1208,338,-626,-3668,2025-02-15
VKCO,Количество лиц,940,304,6,19,1269,2025-02-15
ALIBABA,Открытые позиции,4837,5253,1088,672,11850,2025-02-15
ALIBABA,Изменение,-888,77,588,-377,-600,2025-02-15
ALIBABA,Количество лиц,324,248,2,2,576,2025-02-15
BAIDU,Открытые позиции,18223,1358,0,16865,36446,2025-02-15
BAIDU,Изменение,1752,55,0,1697,3504,2025-02-15
BAIDU,Количество лиц,220,56,0,2,278,2025-02-15
SIBN,Открытые позиции,21187,4675,1,16513,42376,2025-02-15
SIBN,Изменение,2155,-446,0,2601,4310,2025-02-15
SIBN,Количество лиц,443,131,1,20,595,2025-02-15
SBERF,Открытые позиции,27053,11556,557,16054,55220,2025-02-15
SBERF,Изменение,1060,567,153,646,2426,2025-02-15
SBERF,Количество лиц,924,330,5,20,1279,2025-02-15
RNFT,Открытые позиции,31705,39734,8092,63,79594,2025-02-15
RNFT,Изменение,-8673,-989,2957,-4727,-11432,2025-02-15
RNFT,Количество лиц,280,322,3,5,610,2025-02-15
GAZPF,Открытые позиции,35962,16544,4962,24380,81848,2025-02-15
GAZPF,Изменение,-2734,494,-855,-4083,-7178,2025-02-15
GAZPF,Количество лиц,698,415,6,11,1130,2025-02-15
MVID,Открытые позиции,19672,24587,5132,217,49608,2025-02-15
MVID,Изменение,-2656,-1987,882,213,-3548,2025-02-15
MVID,Количество лиц,165,195,2,2,364,2025-02-15
PIKK,Открытые позиции,7151,71830,66089,1410,146480,2025-02-15
PIKK,Изменение,-382,-7799,-9364,-1947,-19492,2025-02-15
PIKK,Количество лиц,277,1060,6,15,1358,2025-02-15
BELUGA,Открытые позиции,37359,10033,0,27326,74718,2025-02-15
BELUGA,Изменение,-2621,-311,0,-2310,-5242,2025-02-15
BELUGA,Количество лиц,209,63,0,7,279,2025-02-15
MTLR,Открытые позиции,8619,21359,15606,2866,48450,2025-02-15
MTLR,Изменение,349,451,133,31,964,2025-02-15
MTLR,Количество лиц,451,448,6,9,914,2025-02-15
POSI,Открытые позиции,110851,84074,1701,28478,225104,2025-02-15
POSI,Изменение,-9288,-9412,-3703,-3579,-25982,2025-02-15
POSI,Количество лиц,1308,488,4,23,1823,2025-02-15
ASTR,Открытые позиции,68028,11833,0,56195,136056,2025-02-15
ASTR,Изменение,6563,-4911,0,11474,13126,2025-02-15
ASTR,Количество лиц,472,87,0,12,571,2025-02-15
SOFL,Открытые позиции,19570,2690,0,16880,39140,2025-02-15
SOFL,Изменение,492,-139,-154,477,676,2025-02-15
SOFL,Количество лиц,206,50,0,11,267,2025-02-15
ALRS,Открытые позиции,22699,9070,79347,92976,204092,2025-02-15
ALRS,Изменение,-75,1384,-125,-1584,-400,2025-02-15
ALRS,Количество лиц,531,255,6,30,822,2025-02-15
NLMK,Открытые позиции,33000,4317,2111,30794,70222,2025-02-15
NLMK,Изменение,945,275,-12,658,1866,2025-02-15
NLMK,Количество лиц,498,238,6,14,756,2025-02-15
AFLT,Открытые позиции,23121,20504,2866,5483,51974,2025-02-15
AFLT,Изменение,1839,4601,780,-1982,5238,2025-02-15
AFLT,Количество лиц,574,339,5,17,935,2025-02-15
BANE,Открытые позиции,5214,10114,5170,270,20768,2025-02-15
BANE,Изменение,107,-3990,-4308,-211,-8402,2025-02-15
BANE,Количество лиц,147,114,5,4,270,2025-02-15
RUAL,Открытые позиции,11634,4838,423,7219,24114,2025-02-15
RUAL,Изменение,-566,-192,309,-65,-514,2025-02-15
RUAL,Количество лиц,288,122,4,17,431,2025-02-15
LEAS,Открытые позиции,25432,9839,1286,16879,53436,2025-02-15
LEAS,Изменение,-4754,-1189,395,-3170,-8718,2025-02-15
LEAS,Количество лиц,196,98,2,11,307,2025-02-15
AFKS,Открытые позиции,10630,12117,3151,1664,27562,2025-02-15
AFKS,Изменение,2077,2237,-97,-257,3960,2025-02-15
AFKS,Количество лиц,361,315,9,10,695,2025-02-15
RTKM,Открытые позиции,8451,6201,48398,50648,113698,2025-02-15
RTKM,Изменение,785,445,-60,280,1450,2025-02-15
RTKM,Количество лиц,296,143,3,17,459,2025-02-15
SFIN,Открытые позиции,18968,5067,136,14037,38208,2025-02-15
SFIN,Изменение,5136,147,0,4989,10272,2025-02-15
SFIN,Количество лиц,231,57,1,8,297,2025-02-15
MOEX,Открытые позиции,11529,5431,449,6547,23956,2025-02-15
MOEX,Изменение,198,1068,-43,-913,310,2025-02-15
MOEX,Количество лиц,474,234,4,17,729,2025-02-15
SBPR,Открытые позиции,6168,1662,198,4704,12732,2025-02-15
SBPR,Изменение,864,-323,141,1328,2010,2025-02-15
SBPR,Количество лиц,323,139,3,15,480,2025-02-15
ROSN,Открытые позиции,5861,2673,9414,12602,30550,2025-02-15
ROSN,Изменение,-247,-317,-544,-474,-1582,2025-02-15
ROSN,Количество лиц,557,337,13,30,937,2025-02-15
TCSI,Открытые позиции,18786,4675,378,14489,38328,2025-02-15
TCSI,Изменение,-170,235,-52,-457,-444,2025-02-15
TCSI,Количество лиц,686,244,2,22,954,2025-02-15
FESH,Открытые позиции,8224,6080,0,2144,16448,2025-02-15
FESH,Изменение,-239,-439,0,200,-478,2025-02-15
FESH,Количество лиц,146,102,0,10,258,2025-02-15
PHOR,Открытые позиции,44305,6396,620,38529,89850,2025-02-15
PHOR,Изменение,209,-651,-237,623,-56,2025-02-15
PHOR,Количество лиц,281,239,3,18,541,2025-02-15
SVCB,Открытые позиции,64686,9901,700,55485,130772,2025-02-15
SVCB,Изменение,18396,233,-40,18123,36712,2025-02-15
SVCB,Количество лиц,677,100,1,17,795,2025-02-15
CBOM,Открытые позиции,904,6596,6394,702,14596,2025-02-15
CBOM,Изменение,-80,41,-191,-312,-542,2025-02-15
CBOM,Количество лиц,65,180,1,6,252,2025-02-15
LKOH,Открытые позиции,5208,4362,4435,5281,19286,2025-02-15
LKOH,Изменение,1,468,-198,-665,-394,2025-02-15
LKOH,Количество лиц,612,356,15,17,1000,2025-02-15
KMAZ,Открытые позиции,9169,2775,8,6402,18354,2025-02-15
KMAZ,Изменение,620,225,-113,282,1014,2025-02-15
KMAZ,Количество лиц,134,53,1,10,198,2025-02-15
SNGR,Открытые позиции,287,938,37,185,3,2025-02-15
SNGR,Изменение,350,140,8,27,525,2025-02-15
SNGR,Количество лиц,323,192,79,210,804,2025-02-15
HYDR,Открытые позиции,9946,3677,202,6471,20296,2025-02-15
HYDR,Изменение,7,-290,106,403,226,2025-02-15
HYDR,Количество лиц,209,122,6,9,346,2025-02-15
NOTK,Открытые позиции,4323,2662,793,2454,10232,2025-02-15
NOTK,Изменение,280,-418,-249,449,62,2025-02-15
NOTK,Количество лиц,440,274,5,13,732,2025-02-15
T,Открытые позиции,25270,13196,1009,13083,52558,2025-02-15
T,Изменение,2304,687,-376,1241,3856,2025-02-15
T,Количество лиц,334,74,1,7,416,2025-02-15
FEES,Открытые позиции,4258,485,391,4164,9298,2025-02-15
FEES,Изменение,155,-230,-53,332,204,2025-02-15
FEES,Количество лиц,206,49,2,9,266,2025-02-15
MAGN,Открытые позиции,2145,1767,1101,1479,6492,2025-02-15
MAGN,Изменение,25,-8,-247,-214,-444,2025-02-15
MAGN,Количество лиц,253,90,7,7,357,2025-02-15
BSPB,Открытые позиции,15892,7759,112,8245,32008,2025-02-15
BSPB,Изменение,3324,1122,-30,2172,6588,2025-02-15
BSPB,Количество лиц,284,173,2,12,471,2025-02-15
TATN,Открытые позиции,845,2580,1848,113,5386,2025-02-15
TATN,Изменение,-92,241,182,-151,180,2025-02-15
TATN,Количество лиц,129,137,7,9,282,2025-02-15
FLOT,Открытые позиции,5657,2408,800,4049,12914,2025-02-15
FLOT,Изменение,-745,-354,-238,-629,-1966,2025-02-15
FLOT,Количество лиц,262,126,5,11,404,2025-02-15
MTSI,Открытые позиции,3163,4403,1624,384,9574,2025-02-15
MTSI,Изменение,-37,11,-77,-125,-228,2025-02-15
MTSI,Количество лиц,225,242,6,6,479,2025-02-15
TATP,Открытые позиции,1506,1112,773,1167,4558,2025-02-15
TATP,Изменение,-149,-22,98,-29,-102,2025-02-15
TATP,Количество лиц,99,58,4,5,166,2025-02-15
CHMF,Открытые позиции,545,1559,1023,9,3136,2025-02-15
CHMF,Изменение,26,-28,-52,2,-52,2025-02-15
CHMF,Количество лиц,148,95,9,4,256,2025-02-15
RASP,Открытые позиции,3547,4262,1336,621,9766,2025-02-15
RASP,Изменение,-508,-237,11,-260,-994,2025-02-15
RASP,Количество лиц,103,80,3,2,188,2025-02-15
IRAO,Открытые позиции,2752,774,822,2800,7148,2025-02-15
IRAO,Изменение,289,91,11,209,600,2025-02-15
IRAO,Количество лиц,250,47,3,16,316,2025-02-15
SNGP,Открытые позиции,3250,1629,104,1725,6708,2025-02-15
SNGP,Изменение,628,-55,-41,642,1174,2025-02-15
SNGP,Количество лиц,321,74,6,15,416,2025-02-15
PLZL,Открытые позиции,589,2155,2753,1187,6684,2025-02-15
PLZL,Изменение,-37,-119,-239,-157,-552,2025-02-15
PLZL,Количество лиц,162,333,9,18,522,2025-02-15
SPBE,Открытые позиции,3105,2520,1,586,6212,2025-02-15
SPBE,Изменение,149,677,-200,-728,-102,2025-02-15
SPBE,Количество лиц,94,54,1,4,153,2025-02-15
