Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
MOEX,Изменение,-494,19,307,-206,-374,2025-03-19
MOEX,Количество лиц,1111,145,4,18,1278,2025-03-19
SBERP,Открытые позиции,6111,2192,1728,5647,15678,2025-03-19
SBERP,Изменение,-290,-5,52,-233,-476,2025-03-19
SBERP,Количество лиц,304,104,6,26,440,2025-03-19
ROSN,Открытые позиции,7674,1858,15112,20928,45572,2025-03-19
ROSN,Изменение,-89,-98,745,754,1312,2025-03-19
ROSN,Количество лиц,793,243,23,28,1087,2025-03-19
T,Открытые позиции,11099,1653,2999,12445,28196,2025-03-19
T,Изменение,-2777,-604,1456,-717,-2642,2025-03-19
T,Количество лиц,373,111,11,8,503,2025-03-19
FESH,Открытые позиции,4778,3788,502,1492,10560,2025-03-19
FESH,Изменение,-539,-303,36,-200,-1006,2025-03-19
FESH,Количество лиц,123,91,3,9,226,2025-03-19
PHOR,Открытые позиции,43177,3215,196,40158,86746,2025-03-19
PHOR,Изменение,-338,-383,172,217,-332,2025-03-19
PHOR,Количество лиц,263,124,3,23,413,2025-03-19
SVCB,Открытые позиции,81831,8152,3330,77009,170322,2025-03-19
SVCB,Изменение,4997,-389,3039,8425,16072,2025-03-19
SVCB,Количество лиц,357,139,5,20,521,2025-03-19
CBOM,Открытые позиции,395,5748,8374,3021,17538,2025-03-19
CBOM,Изменение,-111,316,527,100,832,2025-03-19
CBOM,Количество лиц,48,163,3,11,225,2025-03-19
LKOH,Открытые позиции,7361,3483,3138,7016,20998,2025-03-19
LKOH,Изменение,-66,21,350,263,568,2025-03-19
LKOH,Количество лиц,1037,259,17,22,1335,2025-03-19
KMAZ,Открытые позиции,11112,1344,89,9857,22402,2025-03-19
KMAZ,Изменение,-474,-13,18,-443,-912,2025-03-19
KMAZ,Количество лиц,181,48,2,8,239,2025-03-19
SNGS,Открытые позиции,13650,1613,1447,13484,30194,2025-03-19
SNGS,Изменение,-724,-74,454,-196,-540,2025-03-19
SNGS,Количество лиц,421,75,11,26,533,2025-03-19
HYDR,Открытые позиции,9176,1559,849,8466,20050,2025-03-19
HYDR,Изменение,-242,-223,24,5,-436,2025-03-19
HYDR,Количество лиц,234,82,2,14,332,2025-03-19
NVTK,Открытые позиции,4907,2094,1882,4695,13578,2025-03-19
NVTK,Изменение,-200,9,265,56,130,2025-03-19
NVTK,Количество лиц,632,213,12,24,881,2025-03-19
FEES,Открытые позиции,4730,540,1330,5520,12120,2025-03-19
FEES,Изменение,307,-49,86,442,786,2025-03-19
FEES,Количество лиц,188,41,2,10,241,2025-03-19
MAGN,Открытые позиции,2854,1662,653,1845,7014,2025-03-19
MAGN,Изменение,-126,65,229,38,206,2025-03-19
MAGN,Количество лиц,352,81,7,6,446,2025-03-19
BSPB,Открытые позиции,16232,7343,434,9323,33332,2025-03-19
BSPB,Изменение,3,-10,315,328,636,2025-03-19
BSPB,Количество лиц,295,151,1,11,458,2025-03-19
TATN,Открытые позиции,1404,2809,1776,371,6360,2025-03-19
TATN,Изменение,-27,-54,-373,-346,-800,2025-03-19
TATN,Количество лиц,286,98,5,16,405,2025-03-19
FLOT,Открытые позиции,9419,2725,726,7420,20290,2025-03-19
FLOT,Изменение,163,-220,50,433,426,2025-03-19
FLOT,Количество лиц,322,94,2,20,438,2025-03-19
MTSS,Открытые позиции,2569,2817,1334,1086,7806,2025-03-19
MTSS,Изменение,-127,-97,51,21,-152,2025-03-19
MTSS,Количество лиц,214,154,5,18,391,2025-03-19
TATNP,Открытые позиции,3218,983,1392,3627,9220,2025-03-19
TATNP,Изменение,182,174,110,118,584,2025-03-19
TATNP,Количество лиц,167,35,4,10,216,2025-03-19
CHMF,Открытые позиции,824,1225,686,285,3020,2025-03-19
CHMF,Изменение,-197,-174,10,-13,-374,2025-03-19
CHMF,Количество лиц,134,57,7,14,212,2025-03-19
RASP,Открытые позиции,13577,6694,10,6893,27174,2025-03-19
RASP,Изменение,24,-468,-1,491,46,2025-03-19
RASP,Количество лиц,136,88,1,13,238,2025-03-19
IRAO,Открытые позиции,4452,1253,814,4013,10532,2025-03-19
IRAO,Изменение,-3,-34,3,34,0,2025-03-19
IRAO,Количество лиц,350,36,4,8,398,2025-03-19
SNGSP,Открытые позиции,5032,234,264,5062,10592,2025-03-19
SNGSP,Изменение,-69,-76,158,165,178,2025-03-19
SNGSP,Количество лиц,409,51,5,27,492,2025-03-19
PLZL,Открытые позиции,723,1031,2922,2614,7290,2025-03-19
PLZL,Изменение,-369,-394,202,227,-334,2025-03-19
PLZL,Количество лиц,152,187,5,14,358,2025-03-19
SPBE,Открытые позиции,32178,16081,2,16099,64360,2025-03-19
SPBE,Изменение,-4041,2285,2,-6324,-8078,2025-03-19
SPBE,Количество лиц,664,225,1,17,907,2025-03-19
