Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IMOEXF,Открытые позиции,527106,196481,57040,387665,1168292,2025-03-14
IMOEXF,Изменение,26441,1027,-1869,23545,49144,2025-03-14
IMOEXF,Количество лиц,7457,2066,29,37,9589,2025-03-14
SBER,Открытые позиции,144300,83932,176152,236520,640904,2025-03-14
SBER,Изменение,-12154,9987,35124,12983,45940,2025-03-14
SBER,Количество лиц,4298,2216,76,62,6652,2025-03-14
GAZP,Открытые позиции,239027,53608,178432,363851,834918,2025-03-14
GAZP,Изменение,20185,-2788,-23172,-199,-5974,2025-03-14
GAZP,Количество лиц,3073,1576,45,46,4740,2025-03-14
SMLT,Открытые позиции,245080,152584,10762,103258,511684,2025-03-14
SMLT,Изменение,-15942,-1680,4405,-9857,-23074,2025-03-14
SMLT,Количество лиц,924,555,9,19,1507,2025-03-14
GMKN,Открытые позиции,378921,99888,127709,406742,1013260,2025-03-14
GMKN,Изменение,29540,3230,-2602,23708,53876,2025-03-14
GMKN,Количество лиц,1495,651,16,44,2206,2025-03-14
YDEX,Открытые позиции,145725,35060,19564,130229,330578,2025-03-14
YDEX,Изменение,-966,1156,-13458,-15580,-28848,2025-03-14
YDEX,Количество лиц,1380,367,16,30,1793,2025-03-14
MGNT,Открытые позиции,67963,51421,161437,177979,458800,2025-03-14
MGNT,Изменение,-3328,-4967,13219,14858,19782,2025-03-14
MGNT,Количество лиц,1155,374,17,33,1579,2025-03-14
ABIO,Открытые позиции,14580,3078,16,11518,29192,2025-03-14
ABIO,Изменение,-378,-32,16,-330,-724,2025-03-14
ABIO,Количество лиц,75,38,1,12,126,2025-03-14
VTBR,Открытые позиции,200029,21346,48365,227048,496788,2025-03-14
VTBR,Изменение,-6435,2701,6224,-2912,-422,2025-03-14
VTBR,Количество лиц,2861,726,21,42,3650,2025-03-14
SGZH,Открытые позиции,85252,96193,24206,13265,218916,2025-03-14
SGZH,Изменение,-2867,-3063,-189,7,-6112,2025-03-14
SGZH,Количество лиц,794,531,8,22,1355,2025-03-14
TRNFP,Открытые позиции,182257,16901,6247,171603,377008,2025-03-14
TRNFP,Изменение,-2782,-3312,-3065,-2535,-11694,2025-03-14
TRNFP,Количество лиц,959,165,3,21,1148,2025-03-14
WUSH,Открытые позиции,85007,19118,915,66804,171844,2025-03-14
WUSH,Изменение,-2319,-2250,-16,-85,-4670,2025-03-14
WUSH,Количество лиц,711,242,2,30,985,2025-03-14
VKCO,Открытые позиции,74770,10887,3436,67319,156412,2025-03-14
VKCO,Изменение,-3529,-3958,-232,197,-7522,2025-03-14
VKCO,Количество лиц,843,274,6,28,1151,2025-03-14
BABA,Открытые позиции,8883,17376,12882,4389,43530,2025-03-14
BABA,Изменение,-447,5652,6079,-20,11264,2025-03-14
BABA,Количество лиц,445,266,4,4,719,2025-03-14
BIDU,Открытые позиции,33077,4262,1,28816,66156,2025-03-14
BIDU,Изменение,-2805,381,0,-3186,-5610,2025-03-14
BIDU,Количество лиц,280,64,1,4,349,2025-03-14
SIBN,Открытые позиции,46563,3022,254,43795,93634,2025-03-14
SIBN,Изменение,-54,149,36,-167,-36,2025-03-14
SIBN,Количество лиц,900,123,1,24,1048,2025-03-14
RNFT,Открытые позиции,40619,14446,123,26296,81484,2025-03-14
RNFT,Изменение,-944,-4177,19,3252,-1850,2025-03-14
RNFT,Количество лиц,292,227,3,17,539,2025-03-14
MVID,Открытые позиции,17361,20698,5555,2218,45832,2025-03-14
MVID,Изменение,-1072,1728,3331,531,4518,2025-03-14
MVID,Количество лиц,152,173,3,1,329,2025-03-14
PIKK,Открытые позиции,14269,34234,20029,64,68596,2025-03-14
PIKK,Изменение,-896,314,863,-347,-66,2025-03-14
PIKK,Количество лиц,340,454,12,3,809,2025-03-14
BELU,Открытые позиции,26667,9672,90,17085,53514,2025-03-14
BELU,Изменение,-2184,-367,42,-1775,-4284,2025-03-14
BELU,Количество лиц,207,71,1,6,285,2025-03-14
MTLR,Открытые позиции,10266,22126,14090,2230,48712,2025-03-14
MTLR,Изменение,-491,-463,102,74,-778,2025-03-14
MTLR,Количество лиц,426,421,11,7,865,2025-03-14
POSI,Открытые позиции,99725,78133,1612,23204,202674,2025-03-14
POSI,Изменение,1252,1533,92,-189,2688,2025-03-14
POSI,Количество лиц,1149,228,5,16,1398,2025-03-14
ASTR,Открытые позиции,90020,11652,0,78368,180040,2025-03-14
ASTR,Изменение,-2552,-784,-326,-2094,-5756,2025-03-14
ASTR,Количество лиц,563,103,0,15,681,2025-03-14
SOFL,Открытые позиции,24734,3661,145,21218,49758,2025-03-14
SOFL,Изменение,-130,-880,-82,668,-424,2025-03-14
SOFL,Количество лиц,196,61,2,14,273,2025-03-14
ALRS,Открытые позиции,24183,17247,93978,100914,236322,2025-03-14
ALRS,Изменение,-993,1632,7978,5353,13970,2025-03-14
ALRS,Количество лиц,542,258,18,34,852,2025-03-14
NLMK,Открытые позиции,20602,5237,3765,19130,48734,2025-03-14
NLMK,Изменение,417,295,67,189,968,2025-03-14
NLMK,Количество лиц,478,247,6,29,760,2025-03-14
AFLT,Открытые позиции,32602,19510,2338,15430,69880,2025-03-14
AFLT,Изменение,-544,1296,1606,-234,2124,2025-03-14
AFLT,Количество лиц,687,417,9,25,1138,2025-03-14
BANE,Открытые позиции,4894,8323,3884,455,17556,2025-03-14
BANE,Изменение,-451,-242,-38,-247,-978,2025-03-14
BANE,Количество лиц,134,103,5,6,248,2025-03-14
RUAL,Открытые позиции,31992,7992,1638,25638,67260,2025-03-14
RUAL,Изменение,2243,513,-518,1212,3450,2025-03-14
RUAL,Количество лиц,507,190,5,18,720,2025-03-14
LEAS,Открытые позиции,24738,10132,579,15185,50634,2025-03-14
LEAS,Изменение,336,103,269,502,1210,2025-03-14
LEAS,Количество лиц,206,90,3,11,310,2025-03-14
AFKS,Открытые позиции,8461,6451,1399,3409,19720,2025-03-14
AFKS,Изменение,-93,-2266,-609,1564,-1404,2025-03-14
AFKS,Количество лиц,316,286,4,23,629,2025-03-14
RTKM,Открытые позиции,14034,5904,54971,63101,138010,2025-03-14
RTKM,Изменение,-38,-1430,3113,4505,6150,2025-03-14
RTKM,Количество лиц,316,136,15,20,487,2025-03-14
SFIN,Открытые позиции,20637,4555,40,16122,41354,2025-03-14
SFIN,Изменение,433,46,-26,361,814,2025-03-14
SFIN,Количество лиц,239,68,1,13,321,2025-03-14
MOEX,Открытые позиции,20926,4772,109,16263,42070,2025-03-14
MOEX,Изменение,345,-21,-11,355,668,2025-03-14
MOEX,Количество лиц,936,262,2,28,1228,2025-03-14
SBERP,Открытые позиции,4726,2530,1299,3495,12050,2025-03-14
SBERP,Изменение,-1235,427,420,-1242,-1630,2025-03-14
SBERP,Количество лиц,281,148,8,19,456,2025-03-14
ROSN,Открытые позиции,7303,3020,13881,18164,42368,2025-03-14
ROSN,Изменение,-490,203,1538,845,2096,2025-03-14
ROSN,Количество лиц,705,289,19,28,1041,2025-03-14
T,Открытые позиции,15554,2506,935,13983,32978,2025-03-14
T,Изменение,-725,-79,263,-383,-924,2025-03-14
T,Количество лиц,582,160,7,18,767,2025-03-14
FESH,Открытые позиции,6859,4098,63,2824,13844,2025-03-14
FESH,Изменение,-592,-240,-49,-401,-1282,2025-03-14
FESH,Количество лиц,130,105,1,13,249,2025-03-14
PHOR,Открытые позиции,43444,3870,369,39943,87626,2025-03-14
PHOR,Изменение,-186,153,201,-138,30,2025-03-14
PHOR,Количество лиц,271,157,2,25,455,2025-03-14
SVCB,Открытые позиции,81647,9390,221,72478,163736,2025-03-14
SVCB,Изменение,641,722,-24,-105,1234,2025-03-14
SVCB,Количество лиц,571,121,2,17,711,2025-03-14
CBOM,Открытые позиции,615,5840,6892,1667,15014,2025-03-14
CBOM,Изменение,7,511,306,-198,626,2025-03-14
CBOM,Количество лиц,53,158,3,9,223,2025-03-14
LKOH,Открытые позиции,8127,3564,2868,7431,21990,2025-03-14
LKOH,Изменение,173,93,55,135,456,2025-03-14
LKOH,Количество лиц,1015,324,15,24,1378,2025-03-14
KMAZ,Открытые позиции,10495,3292,251,7454,21492,2025-03-14
KMAZ,Изменение,-120,159,-33,-312,-306,2025-03-14
KMAZ,Количество лиц,192,50,3,7,252,2025-03-14
SNGS,Открытые позиции,14734,1836,695,13593,30858,2025-03-14
SNGS,Изменение,657,-28,-84,601,1146,2025-03-14
SNGS,Количество лиц,427,95,7,25,554,2025-03-14
HYDR,Открытые позиции,9655,2440,632,7847,20574,2025-03-14
HYDR,Изменение,73,8,11,76,168,2025-03-14
HYDR,Количество лиц,261,121,2,11,395,2025-03-14
NVTK,Открытые позиции,4645,2102,1252,3795,11794,2025-03-14
NVTK,Изменение,245,-134,-509,-130,-528,2025-03-14
NVTK,Количество лиц,636,222,10,17,885,2025-03-14
FEES,Открытые позиции,4280,701,678,4257,9916,2025-03-14
FEES,Изменение,-47,88,3,-132,-88,2025-03-14
FEES,Количество лиц,187,69,1,8,265,2025-03-14
MAGN,Открытые позиции,2901,1647,349,1603,6500,2025-03-14
MAGN,Изменение,-54,44,5,-93,-98,2025-03-14
MAGN,Количество лиц,338,89,4,11,442,2025-03-14
BSPB,Открытые позиции,15294,7231,24,8087,30636,2025-03-14
BSPB,Изменение,-28,-277,24,273,-8,2025-03-14
BSPB,Количество лиц,310,149,1,15,475,2025-03-14
TATN,Открытые позиции,1240,2123,1750,867,5980,2025-03-14
TATN,Изменение,-19,466,309,-176,580,2025-03-14
TATN,Количество лиц,319,108,5,22,454,2025-03-14
FLOT,Открытые позиции,9863,2802,794,7855,21314,2025-03-14
FLOT,Изменение,-545,50,22,-573,-1046,2025-03-14
FLOT,Количество лиц,356,131,4,18,509,2025-03-14
MTSS,Открытые позиции,2615,2929,1270,956,7770,2025-03-14
MTSS,Изменение,-174,-331,-23,134,-394,2025-03-14
MTSS,Количество лиц,212,178,5,13,408,2025-03-14
TATNP,Открытые позиции,2995,212,1433,4216,8856,2025-03-14
TATNP,Изменение,-55,11,-80,-146,-270,2025-03-14
TATNP,Количество лиц,153,42,2,8,205,2025-03-14
CHMF,Открытые позиции,1009,1496,686,199,3390,2025-03-14
CHMF,Изменение,19,-51,-21,49,-4,2025-03-14
CHMF,Количество лиц,140,81,4,16,241,2025-03-14
RASP,Открытые позиции,12978,6857,10,6131,25976,2025-03-14
RASP,Изменение,-583,-649,-1,65,-1168,2025-03-14
RASP,Количество лиц,144,108,1,15,268,2025-03-14
IRAO,Открытые позиции,4593,1404,807,3996,10800,2025-03-14
IRAO,Изменение,47,0,-7,40,80,2025-03-14
IRAO,Количество лиц,364,47,3,14,428,2025-03-14
SNGSP,Открытые позиции,5247,461,70,4856,10634,2025-03-14
SNGSP,Изменение,296,57,6,245,604,2025-03-14
SNGSP,Количество лиц,437,68,5,28,538,2025-03-14
PLZL,Открытые позиции,1105,1376,2487,2216,7184,2025-03-14
PLZL,Изменение,-160,-237,-48,29,-416,2025-03-14
PLZL,Количество лиц,172,231,4,16,423,2025-03-14
SPBE,Открытые позиции,22277,17182,2747,7842,50048,2025-03-14
SPBE,Изменение,1021,2930,2497,588,7036,2025-03-14
SPBE,Количество лиц,435,222,7,11,675,2025-03-14
