Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
FEES,Количество лиц,142,36,0,11,189,2025-03-22
MAGN,Открытые позиции,2352,484,12,1880,4728,2025-03-22
MAGN,Изменение,-248,-3,-289,-534,-1074,2025-03-22
MAGN,Количество лиц,295,67,1,9,372,2025-03-22
BSPB,Открытые позиции,8535,4740,111,3906,17292,2025-03-22
BSPB,Изменение,-7309,-4304,111,-2894,-14396,2025-03-22
BSPB,Количество лиц,260,112,1,6,379,2025-03-22
TATN,Открытые позиции,1470,410,1462,2522,5864,2025-03-22
TATN,Изменение,-198,-1217,46,1065,-304,2025-03-22
TATN,Количество лиц,284,59,4,27,374,2025-03-22
FLOT,Открытые позиции,5057,2245,0,2812,10114,2025-03-22
FLOT,Изменение,-2533,-57,-721,-3197,-6508,2025-03-22
FLOT,Количество лиц,214,66,0,11,291,2025-03-22
MTSS,Открытые позиции,1764,1653,256,367,4040,2025-03-22
MTSS,Изменение,-225,-442,-1397,-1180,-3244,2025-03-22
MTSS,Количество лиц,179,97,3,7,286,2025-03-22
TATNP,Открытые позиции,1899,385,100,1614,3998,2025-03-22
TATNP,Изменение,-1366,-125,-1212,-2453,-5156,2025-03-22
TATNP,Количество лиц,146,28,1,7,182,2025-03-22
CHMF,Открытые позиции,524,187,300,637,1648,2025-03-22
CHMF,Изменение,-44,-14,-299,-329,-686,2025-03-22
CHMF,Количество лиц,105,42,3,6,156,2025-03-22
RASP,Открытые позиции,6386,4066,5,2325,12782,2025-03-22
RASP,Изменение,-1529,-133,-506,-1902,-4070,2025-03-22
RASP,Количество лиц,106,52,1,9,168,2025-03-22
IRAO,Открытые позиции,2520,1530,772,1762,6584,2025-03-22
IRAO,Изменение,-1488,103,-435,-2026,-3846,2025-03-22
IRAO,Количество лиц,258,47,2,7,314,2025-03-22
SNGSP,Открытые позиции,3436,384,624,3676,8120,2025-03-22
SNGSP,Изменение,-1059,146,271,-934,-1576,2025-03-22
SNGSP,Количество лиц,341,48,3,21,413,2025-03-22
PLZL,Открытые позиции,340,984,664,20,2008,2025-03-22
PLZL,Изменение,-136,112,-2248,-2496,-4768,2025-03-22
PLZL,Количество лиц,118,126,5,2,251,2025-03-22
SPBE,Открытые позиции,27871,5796,0,22075,55742,2025-03-22
SPBE,Изменение,-3293,-374,0,-2919,-6586,2025-03-22
SPBE,Количество лиц,465,146,0,19,630,2025-03-22
